Sample in Buffer,Sample in Window,TRIGGER,uav_sar_i/zynq_ultra_pl_clk_out1,uav_sar_i/zynq_ultra_pl_uart_rx_done,uav_sar_i/zynq_ultra_pl_utc_done,uav_sar_i/zynq_ultra_pl_uart_rx_data[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,ASCII
3911,3911,0,0,0,0,"C"
3912,3912,0,1,0,0,"C"
3913,3913,0,0,0,0,"C"
3914,3914,0,1,0,0,"C"
3915,3915,0,0,0,0,"C"
3916,3916,0,1,0,0,"C"
3917,3917,0,0,0,0,"C"
3918,3918,0,1,0,0,"C"
3919,3919,0,0,0,0,"C"
3920,3920,0,1,0,0,"C"
3921,3921,0,0,0,0,"C"
3922,3922,0,1,0,0,"C"
3923,3923,0,0,0,0,"C"
3924,3924,0,1,0,0,"C"
3925,3925,0,0,0,0,"C"
3926,3926,0,1,0,0,"C"
3927,3927,0,0,0,0,"C"
3928,3928,0,1,0,0,"C"
3929,3929,0,0,0,0,"C"
3930,3930,0,1,0,0,"C"
3931,3931,0,0,0,0,"C"
3932,3932,0,1,0,0,"C"
3933,3933,0,0,0,0,"C"
3934,3934,0,1,0,0,"C"
3935,3935,0,0,0,0,"C"
3936,3936,0,1,0,0,"C"
3937,3937,0,0,0,0,"C"
3938,3938,0,1,0,0,"C"
3939,3939,0,0,0,0,"C"
3940,3940,0,1,0,0,"C"
3941,3941,0,0,0,0,"C"
3942,3942,0,1,0,0,"C"
3943,3943,0,0,0,0,"C"
3944,3944,0,1,0,0,"C"
3945,3945,0,0,0,0,"C"
3946,3946,0,1,0,0,"C"
3947,3947,0,0,0,0,"C"
3948,3948,0,1,0,0,"C"
3949,3949,0,0,0,0,"C"
3950,3950,0,1,0,0,"C"
3951,3951,0,0,0,0,"C"
3952,3952,0,1,0,0,"C"
3953,3953,0,0,0,0,"C"
3954,3954,0,1,0,0,"C"
3955,3955,0,0,0,0,"C"
3956,3956,0,1,0,0,"C"
3957,3957,0,0,0,0,"C"
3958,3958,0,1,0,0,"C"
3959,3959,0,0,0,0,"C"
3960,3960,0,1,0,0,"C"
3961,3961,0,0,0,0,"C"
3962,3962,0,1,0,0,"C"
3963,3963,0,0,0,0,"C"
3964,3964,0,1,0,0,"C"
3965,3965,0,0,0,0,"C"
3966,3966,0,1,0,0,"C"
3967,3967,0,0,0,0,"C"
3968,3968,0,1,0,0,"C"
3969,3969,0,0,0,0,"C"
3970,3970,0,1,0,0,"C"
3971,3971,0,0,0,0,"C"
3972,3972,0,1,0,0,"C"
3973,3973,0,0,0,0,"C"
3974,3974,0,1,0,0,"C"
3975,3975,0,0,0,0,"C"
3976,3976,0,1,0,0,"C"
3977,3977,0,0,0,0,"C"
3978,3978,0,1,0,0,"C"
3979,3979,0,0,0,0,"C"
3980,3980,0,1,0,0,"C"
3981,3981,0,0,0,0,"C"
3982,3982,0,1,0,0,"C"
3983,3983,0,0,0,0,"C"
3984,3984,0,1,0,0,"C"
3985,3985,0,0,0,0,"C"
3986,3986,0,1,0,0,"C"
3987,3987,0,0,0,0,"C"
3988,3988,0,1,0,0,"C"
3989,3989,0,0,0,0,"C"
3990,3990,0,1,0,0,"C"
3991,3991,0,0,0,0,"C"
3992,3992,0,1,0,0,"C"
3993,3993,0,0,0,0,"C"
3994,3994,0,1,0,0,"C"
3995,3995,0,0,0,0,"C"
3996,3996,0,1,0,0,"C"
3997,3997,0,0,0,0,"C"
3998,3998,0,1,0,0,"C"
3999,3999,0,0,0,0,"C"
4000,4000,0,1,0,0,"C"
4001,4001,0,0,0,0,"C"
4002,4002,0,1,0,0,"C"
4003,4003,0,0,0,0,"C"
4004,4004,0,1,0,0,"C"
4005,4005,0,0,0,0,"C"
4006,4006,0,1,0,0,"C"
4007,4007,0,0,0,0,"C"
4008,4008,0,1,0,0,"C"
4009,4009,0,0,0,0,"C"
4010,4010,0,1,0,0,"C"
4011,4011,0,0,0,0,"C"
4012,4012,0,1,0,0,"C"
4013,4013,0,0,0,0,"C"
4014,4014,0,1,0,0,"C"
4015,4015,0,0,0,0,"C"
4016,4016,0,1,0,0,"C"
4017,4017,0,0,0,0,"C"
4018,4018,0,1,0,0,"C"
4019,4019,0,0,0,0,"C"
4020,4020,0,1,0,0,"C"
4021,4021,0,0,0,0,"C"
4022,4022,0,1,0,0,"C"
4023,4023,0,0,0,0,"C"
4024,4024,0,1,0,0,"C"
4025,4025,0,0,0,0,"C"
4026,4026,0,1,0,0,"C"
4027,4027,0,0,0,0,"C"
4028,4028,0,1,0,0,"C"
4029,4029,0,0,0,0,"C"
4030,4030,0,1,0,0,"C"
4031,4031,0,0,0,0,"C"
4032,4032,0,1,0,0,"C"
4033,4033,0,0,0,0,"C"
4034,4034,0,1,0,0,"C"
4035,4035,0,0,0,0,"C"
4036,4036,0,1,0,0,"C"
4037,4037,0,0,0,0,"C"
4038,4038,0,1,0,0,"C"
4039,4039,0,0,0,0,"C"
4040,4040,0,1,0,0,"C"
4041,4041,0,0,0,0,"C"
4042,4042,0,1,0,0,"C"
4043,4043,0,0,0,0,"C"
4044,4044,0,1,0,0,"C"
4045,4045,0,0,0,0,"C"
4046,4046,0,1,0,0,"C"
4047,4047,0,0,0,0,"C"
4048,4048,0,1,0,0,"C"
4049,4049,0,0,0,0,"C"
4050,4050,0,1,0,0,"C"
4051,4051,0,0,0,0,"C"
4052,4052,0,1,0,0,"C"
4053,4053,0,0,0,0,"C"
4054,4054,0,1,0,0,"C"
4055,4055,0,0,0,0,"C"
4056,4056,0,1,0,0,"C"
4057,4057,0,0,0,0,"C"
4058,4058,0,1,0,0,"C"
4059,4059,0,0,0,0,"C"
4060,4060,0,1,0,0,"C"
4061,4061,0,0,0,0,"C"
4062,4062,0,1,0,0,"C"
4063,4063,0,0,0,0,"C"
4064,4064,0,1,0,0,"C"
4065,4065,0,0,0,0,"C"
4066,4066,0,1,0,0,"C"
4067,4067,0,0,0,0,"C"
4068,4068,0,1,0,0,"C"
4069,4069,0,0,0,0,"C"
4070,4070,0,1,0,0,"C"
4071,4071,0,0,0,0,"C"
4072,4072,0,1,0,0,"C"
4073,4073,0,0,0,0,"C"
4074,4074,0,1,0,0,"C"
4075,4075,0,0,0,0,"C"
4076,4076,0,1,0,0,"C"
4077,4077,0,0,0,0,"C"
4078,4078,0,1,0,0,"C"
4079,4079,0,0,0,0,"C"
4080,4080,0,1,0,0,"C"
4081,4081,0,0,0,0,"C"
4082,4082,0,1,0,0,"C"
4083,4083,0,0,0,0,"C"
4084,4084,0,1,0,0,"C"
4085,4085,0,0,0,0,"C"
4086,4086,0,1,0,0,"C"
4087,4087,0,0,0,0,"C"
4088,4088,0,1,0,0,"C"
4089,4089,0,0,0,0,"C"
4090,4090,0,1,0,0,"C"
4091,4091,0,0,0,0,"C"
4092,4092,0,1,0,0,"C"
4093,4093,0,0,0,0,"C"
4094,4094,0,1,0,0,"C"
4095,4095,0,0,0,0,"C"
